year	player	age	g	mp	per	ts	3par	ftr	orb	drb	trb	ast	stl	blk	tov	usg	ows	dws	ws	ws_48	obpm	dbpm	bpm	vorp	game_win	mvp_label
2002	Jud Buechler	33	60	630	8	0.461	0.482	0.036	4.8	14.5	9.6	6.5	1.6	0.9	11	9.1	0.2	0.6	0.8	0.058	-2.3	0	-2.3	0	44	0
2002	Steven Hunter	20	53	516	12.9	0.502	0	0.639	8.6	12.4	10.5	1.5	0.5	5.8	7.8	17.7	0.5	0.5	1	0.094	-4	-0.9	-4.9	-0.4	44	0
2002	Grant Hill	29	14	512	16.7	0.51	0.01	0.41	6.3	21.1	13.6	20.3	0.8	0.5	13.8	23.4	0.7	0.5	1.2	0.108	-0.4	-0.3	-0.7	0.2	44	0
2002	Bo Outlaw	30	10	160	11	0.588	0	0.857	10.4	9.8	10.1	4.5	2.9	3.9	27.6	11.2	0.1	0.2	0.3	0.078	-2.1	2.7	0.7	0.1	44	0
2002	Jaren Jackson	34	9	144	7.2	0.503	0.541	0.108	0.8	12.5	6.6	8.2	1.8	0	17.1	14.5	-0.1	0.1	0	0.015	-2.6	-1.3	-3.9	-0.1	44	0
2002	Dee Brown	33	7	65	-3.2	0.175	0.6	0	0	15.6	7.7	4.2	2.4	1.1	16.7	16.5	-0.4	0.1	-0.3	-0.214	-9.6	-0.5	-10.1	-0.1	44	0
2002	Jeryl Sasser	22	7	36	7	0.309	0	0.357	9.2	12.5	10.9	8	4.3	0	11	22.6	-0.1	0.1	-0.1	-0.07	-6.8	-0.1	-6.9	0	44	0
2002	Dikembe Mutombo	35	80	2907	16	0.574	0	0.568	10	23.5	16.8	4.8	0.5	5	16.3	15.1	4.1	5.5	9.6	0.158	-1.6	2.7	1.1	2.3	43	0
2002	Allen Iverson	26	60	2622	21.9	0.489	0.161	0.351	1.9	9.6	5.8	27.6	3.5	0.4	11	37.8	2.6	4.3	6.9	0.126	3.7	0.1	3.8	3.8	43	0
2002	Matt Harpring	25	81	2541	14.1	0.512	0.082	0.265	9.2	16.3	12.8	7.5	1.5	0.1	12	19.1	2.6	3.6	6.1	0.115	-0.7	0.2	-0.5	1	43	0
2002	Eric Snow	28	61	2225	14.7	0.51	0.043	0.364	1.7	9.2	5.5	30.6	2.3	0.3	16	17.7	2.6	2.9	5.5	0.119	-0.3	0.2	-0.1	1.1	43	0
2002	Derrick Coleman	34	58	2080	16.2	0.524	0.113	0.309	9.2	18.5	13.9	8.5	1.1	1.9	12.5	21	2.7	3.2	5.9	0.135	-0.2	0.9	0.7	1.4	43	0
2002	Speedy Claxton	23	67	1528	12.6	0.469	0.073	0.301	3.5	8.4	5.9	21.9	3.4	0.3	15.7	18.2	0.4	2.4	2.8	0.087	-1.6	1	-0.7	0.5	43	0
2002	Aaron McKie	29	48	1471	15.8	0.54	0.261	0.249	2	12.7	7.4	21.7	2.1	0.7	14.6	19.8	1.8	2.1	3.9	0.128	0.8	0.5	1.2	1.2	43	0
2002	Corie Blount	33	72	1426	10.2	0.478	0.004	0.179	12	17.2	14.6	4.9	1.9	1.4	16.1	10.4	0.7	2.4	3.1	0.104	-2.2	2	-0.3	0.6	43	0
2002	Raja Bell	25	74	890	8.6	0.486	0.183	0.2	4	10.1	7.1	13.4	1.3	0.3	15.5	15.9	0.1	1	1.1	0.059	-2.8	-0.7	-3.4	-0.3	43	0
2002	Derrick McKey	35	41	784	8.8	0.464	0.098	0.115	7	11.3	9.2	8.9	2.8	0.4	14.7	8.8	0.3	1.2	1.6	0.096	-1.9	2.4	0.4	0.5	43	0
2002	Vonteego Cummings	25	58	501	11.8	0.477	0.246	0.171	3.2	8.5	5.9	21.6	1.9	0.8	15.2	21.7	0	0.6	0.6	0.06	-1.8	-1.3	-3.1	-0.1	43	0
2002	Samuel Dalembert	20	34	177	13.2	0.44	0	0.36	16.2	27.3	21.8	4.8	1.8	5.6	19.5	18.6	-0.2	0.4	0.3	0.072	-5.2	2.1	-3.2	-0.1	43	0
2002	Michael Ruffin	25	15	169	5.5	0.271	0	0.308	15.6	18.6	17.1	4.4	1.6	3.6	27.1	11	-0.3	0.3	0	-0.005	-5.9	2.8	-3.1	0	43	0
2002	Alvin Jones	23	23	126	6.2	0.451	0	1	11.8	20.5	16.2	3.7	1.3	5.4	27.6	14.5	-0.2	0.3	0.1	0.034	-6.3	2.3	-4	-0.1	43	0
2002	Jabari Smith	24	11	110	17.1	0.541	0.048	0.476	6.3	8.2	7.2	8.6	2	1.4	5.6	22.4	0.3	0.1	0.4	0.189	-0.2	-1.4	-1.6	0	43	0
2002	Damone Brown	22	17	67	1.6	0.469	0.048	0.381	3.4	3.4	3.4	5	0.8	1.1	26.8	22.9	-0.2	0.1	-0.1	-0.096	-8.2	-2.1	-10.3	-0.1	43	0
2002	Tim James	25	9	41	4.8	0.384	0	0.462	14	5.5	9.7	4.1	0	1.9	16.1	20.8	-0.1	0	-0.1	-0.064	-6.1	-2.2	-8.3	-0.1	43	0
2002	Matt Geiger	32	4	36	-1.6	0.169	0	0.25	9.6	9.4	9.5	0	0	4.2	18.4	13.8	-0.1	0	-0.1	-0.145	-11.2	-1.1	-12.4	-0.1	43	0
2002	Ira Bowman	28	3	29	16.4	0.714	0.143	0	0	3.9	2	6.4	3.7	0	0	11.1	0.1	0	0.1	0.21	0.8	-0.3	0.5	0	43	0
2002	Stephon Marbury	24	82	3187	18.1	0.519	0.176	0.32	2.6	6.9	4.7	35.7	1.3	0.3	15	26.6	5.4	1.7	7.1	0.107	2.8	-1.9	0.8	2.3	36	0
2002	Shawn Marion	23	81	3109	19.8	0.518	0.087	0.162	7.6	21.8	14.6	9.1	2.5	2	8.8	23.6	4.7	5.1	9.8	0.151	0.6	1.6	2.2	3.3	36	0
2002	Anfernee Hardaway	30	80	2462	13.9	0.472	0.089	0.209	4.4	11.7	8	21.1	2.6	0.9	15.7	21.9	0.1	2.8	2.9	0.056	-1	1.1	0.1	1.3	36	0
2002	Bo Outlaw	30	73	1768	11.4	0.543	0.007	0.302	8.3	13.2	10.7	9.9	1.8	3.4	21.3	10.1	1	2.2	3.2	0.087	-1.5	3.2	1.7	1.7	36	0
2002	Jake Tsakalidis	22	67	1582	11.7	0.522	0.003	0.398	9.1	17.7	13.3	2.2	0.8	3.2	14.2	15.5	1	1.8	2.8	0.085	-3.3	0.3	-3	-0.4	36	0
2002	Rodney Rogers	30	50	1254	17.8	0.545	0.262	0.185	8.4	13.3	10.8	9.9	2.1	1	10.3	23	2.3	1.4	3.7	0.142	2	-0.3	1.6	1.1	36	0
2002	Dan Majerle	36	65	1180	10.3	0.49	0.813	0.135	2.6	14.4	8.4	10.9	2.1	0.9	10.3	12.9	0.8	1.3	2.1	0.087	0	0.4	0.4	0.7	36	0
2002	Tom Gugliotta	32	44	1129	9.7	0.449	0.03	0.123	5.8	16.4	11.1	10.2	1.8	1.9	16.1	15	-0.4	1.4	0.9	0.04	-3.3	1.9	-1.4	0.2	36	0
2002	Joe Johnson	20	29	913	11.5	0.462	0.146	0.094	4.3	10.4	7.3	17.7	1.5	0.9	12.5	16.8	0.3	0.7	1	0.054	-1.3	0.4	-0.9	0.3	36	0
2002	Jake Voskuhl	24	59	900	13.9	0.614	0	0.565	12.7	18.7	15.7	3	0.6	1.9	16.6	14.4	1.7	0.9	2.7	0.143	-1.4	-0.7	-2.1	0	36	0
2002	Tony Delk	28	41	877	15.9	0.488	0.353	0.161	4.8	11.2	8	15.6	1.9	0.3	8.2	24.8	1	0.8	1.8	0.098	1.4	-1.5	-0.1	0.4	36	0
2002	John Wallace	27	46	490	13.7	0.493	0.061	0.215	6.1	13.6	9.8	10	1.2	1.3	11	24.1	0.3	0.4	0.7	0.071	-2.5	-1.6	-4.2	-0.3	36	0
2002	Alton Ford	20	53	452	10	0.573	0	0.483	7.9	19	13.4	2.4	0.7	1.1	18.3	17.3	0.3	0.5	0.8	0.083	-4.1	-1.9	-6	-0.5	36	0
2002	Milt Palacio	23	28	272	8.2	0.443	0.089	0.291	1.2	8.4	4.8	15.9	1.7	0.3	15.2	17.3	-0.1	0.2	0.1	0.011	-4.5	-1.4	-5.8	-0.3	36	0
2002	Joe Crispin	22	15	129	19.6	0.58	0.625	0.143	1.7	7.1	4.4	30.9	1.6	0	13.1	23.8	0.4	0.1	0.5	0.178	4.5	-4.1	0.4	0.1	36	0
2002	Jud Buechler	33	6	54	5.1	0.5	1	0	4.1	12.7	8.4	7.5	1	0	14.3	5.8	0	0	0.1	0.064	-1.9	-0.5	-2.4	0	36	0
2002	Charlie Bell	22	5	42	-2.2	0.337	0.545	0.182	5.3	5.5	5.4	6.7	0	0	29.6	18	-0.2	0	-0.2	-0.185	-7.4	-2.5	-9.9	-0.1	36	0
2002	Daniel Santiago	25	3	24	9.6	0.5	0	0	0	33.4	16.5	13.6	0	3	20	18.7	0	0	0	0.025	-6.8	0.2	-6.6	0	36	0
2002	Vinny Del Negro	35	2	6	7.1	0.25	0	0	0	0	0	54.3	0	0	0	29.9	0	0	0	-0.141	-6.5	-12	-18.6	0	36	0
2002	Rasheed Wallace	27	79	2963	19.3	0.54	0.246	0.213	5.3	20.4	12.8	9.3	1.8	2.6	8.5	23.7	5.6	4.1	9.7	0.158	1.6	0.7	2.3	3.2	49	0
2002	Damon Stoudamire	28	75	2796	14.7	0.506	0.321	0.214	3.2	9.1	6.1	28	1.3	0.2	12.9	18.8	4.9	1.7	6.6	0.113	1.8	-1.1	0.7	1.9	49	0
2002	Dale Davis	32	78	2447	16.6	0.551	0	0.366	12.4	20.7	16.5	6.2	1.4	2.6	8.4	13.7	5.4	3.1	8.5	0.168	0.6	1.6	2.2	2.6	49	0
2002	Bonzi Wells	25	74	2348	18.4	0.538	0.166	0.279	6	16.4	11.1	15.8	2.6	0.8	14.1	26.4	3	3	6	0.122	1.6	0.5	2.1	2.4	49	0
2002	Scottie Pippen	36	62	1996	14.9	0.497	0.295	0.244	4.5	14.5	9.5	28.7	2.7	1.3	20.5	19.1	1.2	2.6	3.7	0.09	0.7	1.6	2.3	2.2	49	0
2002	Derek Anderson	27	70	1860	15.5	0.538	0.373	0.34	2.9	9.1	6	18.6	2	0.3	11	19.4	3.8	1.5	5.3	0.137	1.9	-1	0.8	1.3	49	0
2002	Ruben Patterson	26	75	1765	18.8	0.567	0.058	0.443	10.2	9.6	9.9	10.5	2.4	1.6	13.4	22.1	3.7	1.9	5.6	0.151	1.5	0.3	1.8	1.7	49	0
2002	Shawn Kemp	32	75	1232	12.1	0.489	0.01	0.322	8.5	19.1	13.7	6.9	1.9	2	14.8	20.2	0.3	1.6	1.9	0.074	-3.2	0.2	-3	-0.3	49	0
2002	Steve Kerr	36	65	775	12.3	0.573	0.304	0.184	0.9	8.3	4.6	13	0.9	0.1	9.3	15.2	1.5	0.4	1.8	0.114	-0.5	-2.5	-3	-0.2	49	0
2002	Rick Brunson	29	59	520	12.2	0.477	0.097	0.363	5.1	10.3	7.7	32.7	2.6	0.3	26.4	15.6	0.2	0.5	0.7	0.066	-2.3	-0.6	-2.9	-0.1	49	0
2002	Chris Dudley	36	43	327	7.1	0.424	0.04	0.3	9.6	19.3	14.4	5.7	0.5	3.3	19.8	9.9	-0.1	0.4	0.3	0.042	-4.3	1	-3.3	-0.1	49	0
2002	Ruben Boumtje-Boumtje	23	33	245	6.5	0.453	0	0.781	10	16.5	13.2	2.3	0.7	5	24.6	10.6	-0.1	0.3	0.2	0.03	-5.2	1.3	-3.9	-0.1	49	0
2002	Zach Randolph	20	41	238	16.9	0.479	0	0.252	15.1	19	17	9.8	1.6	1.3	11.2	25.7	0.2	0.3	0.5	0.098	-1.5	-1.5	-3	-0.1	49	0
2002	Erick Barkley	23	19	228	9.8	0.401	0.103	0.147	2.5	6.8	4.6	22.9	4	0.3	14.2	16.9	-0.1	0.3	0.2	0.044	-3	-0.1	-3.1	-0.1	49	0
2002	Mitchell Butler	31	11	90	9.4	0.513	0.13	0.522	7.7	10.6	9.1	8.6	0	0.8	15	16.9	0.1	0	0.1	0.057	-2.5	-2.3	-4.8	-0.1	49	0
2002	Doug Christie	31	81	2798	15.2	0.578	0.348	0.329	2.9	11.2	7.1	17.2	2.9	0.6	16.3	15.6	4.4	4.2	8.6	0.148	1.8	2	3.8	4.1	61	0
2002	Mike Bibby	23	80	2659	14.9	0.513	0.14	0.196	1.5	7.3	4.5	23	1.6	0.4	11.1	19.7	3.7	2.6	6.3	0.113	0.4	-0.6	-0.3	1.2	61	0
2002	Peja Stojakovic	24	71	2649	19.3	0.592	0.274	0.286	3	11.9	7.5	10.6	1.5	0.4	9.9	23.2	6.8	3	9.9	0.179	3	-0.5	2.6	3.1	61	0
2002	Vlade Divac	33	80	2420	17	0.513	0.018	0.475	9.2	20.2	14.8	17.9	1.6	2.6	15.4	18.4	3.1	4.2	7.3	0.145	0.3	3	3.3	3.2	61	0
2002	Chris Webber	28	54	2071	24.4	0.54	0.018	0.314	7.9	20.1	14.1	21.9	2.2	2.4	11.4	29	4.8	3.9	8.6	0.2	3.3	2.6	5.9	4.1	61	0
2002	Hedo Turkoglu	22	80	1970	14.2	0.514	0.249	0.335	3.5	16	9.8	12.2	1.5	1	9.3	19.2	2.5	2.7	5.2	0.127	-0.1	0.3	0.2	1.1	61	0
2002	Scot Pollard	26	80	1881	15	0.59	0	0.464	10.9	21	16	3.9	1.9	2.7	13.6	11.5	3.4	3.5	6.8	0.175	-0.5	2.4	1.9	1.9	61	0
2002	Bobby Jackson	28	81	1750	17.3	0.537	0.29	0.244	5.1	10.1	7.7	14.7	2.1	0.4	10	23.1	3.2	2.2	5.4	0.148	2	-0.6	1.4	1.5	61	0
2002	Lawrence Funderburke	31	56	722	13.8	0.49	0.012	0.229	11.5	17.7	14.6	6.6	0.8	1.7	10.9	18.2	0.6	1	1.6	0.105	-2.1	-0.3	-2.4	-0.1	61	0
2002	Gerald Wallace	19	54	430	13.3	0.443	0.04	0.263	12.4	9.8	11.1	9.6	2.2	0.9	10.1	22	0.1	0.6	0.6	0.071	-1.8	-0.3	-2.1	0	61	0
2002	Mateen Cleaves	24	32	153	8.8	0.486	0.118	0.132	0.7	4.8	2.8	25.9	2.3	0	27.3	28.1	-0.4	0.2	-0.3	-0.082	-5.7	-2.7	-8.4	-0.2	61	0
2002	Chucky Brown	33	18	92	10.1	0.377	0	0.074	11.8	26.2	19.2	9.1	1.1	2.9	15.2	15.6	-0.1	0.2	0.1	0.052	-4.9	1.6	-3.3	0	61	0
2002	Brent Price	33	20	89	6.6	0.474	0.556	0.481	4.9	4.7	4.8	13.9	1.7	0.7	23.4	20.9	-0.1	0.1	0	-0.009	-2.5	-1.5	-4	0	61	0
2002	Jabari Smith	24	12	71	7	0.342	0.048	0.571	3.1	17.7	10.5	11.4	1.4	3.7	7.1	17.3	-0.1	0.1	0	0.014	-6	1.2	-4.8	-0.1	61	0
2002	Tim Duncan	25	82	3329	27	0.576	0.007	0.466	9.6	25.9	18	18.3	1	4.3	12.7	29	10.7	7.1	17.8	0.257	3.7	3.4	7	7.6	58	1
2002	David Robinson	36	78	2303	20.3	0.562	0	0.588	9.9	22	16.2	7	2	4.3	10.9	19.2	5	5.1	10.1	0.211	0.2	3.3	3.5	3.2	58	0
2002	Tony Parker	19	77	2267	11.7	0.497	0.296	0.25	1.7	8	5	23.9	2.1	0.2	17.5	17.7	0.8	2.9	3.8	0.08	-0.4	0.3	-0.1	1.1	58	0
2002	Steve Smith	32	77	2211	13.9	0.588	0.361	0.265	2.4	7.4	5	11.5	1.3	0.5	12.4	18.3	4	2.4	6.4	0.139	1.6	-0.3	1.3	1.8	58	0
2002	Antonio Daniels	26	82	2175	13.4	0.534	0.32	0.343	1.3	7.8	4.7	17.2	1.2	0.4	9	16.6	3.7	2.3	5.9	0.131	0.7	-0.5	0.2	1.2	58	0
2002	Malik Rose	27	82	1725	16.4	0.517	0.019	0.406	11.9	20.6	16.4	6.3	2.2	1.7	15.8	23.9	1	3.4	4.4	0.123	-1.9	1.1	-0.8	0.5	58	0
2002	Bruce Bowen	30	59	1699	8.2	0.468	0.372	0.241	2.9	7.9	5.5	8.1	1.9	1	13	13.9	-0.3	2.2	1.9	0.054	-1.3	1.6	0.2	1	58	0
2002	Terry Porter	38	72	1294	13.9	0.558	0.442	0.259	1.1	13.1	7.3	25.2	1.9	0.9	19.2	15.9	1.6	1.9	3.5	0.131	0.3	0.5	0.8	0.9	58	0
2002	Charles Smith	26	60	1141	13.2	0.483	0.306	0.152	3.5	9.7	6.7	12.2	2.4	2.7	11.4	21	0.1	1.9	2	0.085	-0.8	1.3	0.5	0.7	58	0
2002	Danny Ferry	35	50	799	11.2	0.594	0.559	0.203	2.2	10.4	6.5	9.4	1.1	0.8	10.2	12.5	1.4	0.9	2.3	0.14	0.7	0	0.6	0.5	58	0
2002	Cherokee Parks	29	42	234	7.6	0.364	0	0.096	12.2	16.2	14.3	7.1	1.6	2.4	13.9	20	-0.4	0.4	0	-0.005	-5.4	0.9	-4.5	-0.1	58	0
2002	Stephen Jackson	23	23	227	7.9	0.452	0.396	0.187	1.6	11.3	6.6	8.3	3.5	0.9	18.9	24.9	-0.5	0.4	-0.1	-0.024	-4.1	0.4	-3.6	-0.1	58	0
2002	Mark Bryant	36	30	206	11.5	0.478	0	0.145	14.4	10.3	12.3	7.9	1.8	0.7	9.3	14.6	0.3	0.3	0.6	0.133	-0.4	0.6	0.2	0.1	58	0
2002	Amal McCaskill	28	27	153	10.2	0.43	0	0.531	12.4	14.5	13.5	4.3	2.1	4.6	18.8	22.6	-0.3	0.3	0	0.01	-5.7	1.6	-4.1	-0.1	58	0
2002	Jason Hart	23	10	92	13.5	0.601	0.105	0.316	5.2	10.9	8.1	20.9	4.1	0.8	27	15	0.1	0.2	0.3	0.142	-0.6	2.5	1.9	0.1	58	0
2002	Gary Payton	33	82	3301	22.9	0.526	0.15	0.212	2.9	11.1	7.1	39.4	2.1	0.6	10.8	27.2	10.1	2.5	12.6	0.183	5.2	-0.8	4.4	5.3	45	0
2002	Brent Barry	30	81	3040	19.3	0.652	0.49	0.296	2.3	14.6	8.6	21.3	2.6	0.9	15.6	16.2	8.8	3.3	12.1	0.191	4.4	1	5.3	5.6	45	0
2002	Rashard Lewis	22	71	2585	18.5	0.564	0.325	0.206	6.5	16.1	11.4	7.8	2.2	1.2	8.4	20.8	5.9	2.7	8.6	0.16	2.7	0	2.7	3.1	45	0
2002	Desmond Mason	24	75	2420	13.4	0.533	0.077	0.308	4.6	12.4	8.6	6.7	1.5	0.8	10.6	18.8	3	1.6	4.7	0.093	-0.9	-0.6	-1.5	0.3	45	0
2002	Vin Baker	30	55	1710	14.1	0.517	0.012	0.348	11.8	12.3	12.1	7	0.7	1.6	14.5	23.8	1.3	0.9	2.2	0.061	-1.1	-1.2	-2.3	-0.1	45	0
2002	Vladimir Radmanovic	21	61	1230	12.7	0.528	0.444	0.203	4.4	17.4	11	9.8	2.5	1.5	15.7	17.3	0.6	1.5	2.1	0.084	-0.4	0.6	0.2	0.7	45	0
2002	Predrag Drobnjak	26	64	1174	12.7	0.49	0.005	0.176	7.7	14.2	11	6.9	0.9	2	10.3	19.7	0.8	0.8	1.6	0.065	-2.6	-1.1	-3.7	-0.5	45	0
2002	Art Long	29	63	989	10.7	0.506	0	0.348	13	16.9	15	6.2	1.2	2.1	18.3	16.2	0.4	0.9	1.4	0.066	-2.2	0	-2.1	0	45	0
2002	Earl Watson	22	64	964	11.6	0.507	0.208	0.17	3.9	6.2	5.1	18.8	3.4	0.4	18.3	13.4	0.7	0.8	1.5	0.076	-1	0.1	-0.9	0.3	45	0
2002	Jerome James	26	56	949	11.9	0.498	0	0.22	11.3	17.5	14.4	3.9	1.4	6.9	19.8	18.3	-0.4	1.3	0.9	0.045	-4	2	-2	0	45	0
2002	Shammond Williams	26	50	603	14.3	0.526	0.389	0.202	3.2	9	6.2	21	1.9	0.3	14.3	18.9	0.8	0.3	1.2	0.095	0.4	-2.1	-1.6	0.1	45	0
2002	Calvin Booth	25	15	279	11.9	0.502	0	0.293	8.6	14.1	11.4	8.6	1.2	3.5	14.7	18.1	0.2	0.3	0.5	0.082	-2.5	0.4	-2	0	45	0
2002	Olumide Oyedeji	20	36	221	11.2	0.562	0	0.439	14.7	27.3	21.1	2.6	1	0.7	22.3	13.2	0.2	0.3	0.4	0.098	-3.2	-1.8	-5.1	-0.2	45	0
2002	Randy Livingston	26	13	176	12	0.348	0.148	0.204	6.2	10.5	8.4	21	2.8	0.9	3.3	16.1	0.1	0.2	0.2	0.065	-1.7	0	-1.7	0	45	0
2002	Ansu Sesay	25	9	142	15.5	0.549	0	0.455	5.9	10.6	8.3	8.9	1.1	1.1	3.6	17.9	0.4	0.1	0.5	0.156	-0.3	-2	-2.3	0	45	0
2002	Antonio Harvey	31	5	47	7.8	0.349	0	0.167	12.8	9.9	11.3	15.1	1.1	4.8	18.9	15.7	0	0	0	-0.007	-4	1.5	-2.5	0	45	0
2002	Antonio Davis	33	77	2978	14.8	0.497	0.001	0.372	9.5	19.4	14.3	8.7	1	2.1	12.4	19.6	3	3.6	6.5	0.105	-1.1	1.1	-0.1	1.4	42	0
2002	Alvin Williams	27	82	2927	13.8	0.47	0.199	0.144	2.2	9	5.5	26.6	2.5	0.7	12.7	18.4	2.2	3.1	5.2	0.086	0.1	0.1	0.2	1.6	42	0
2002	Vince Carter	25	60	2385	20.5	0.515	0.239	0.235	6.4	8.7	7.5	19.9	2.1	1.3	9.6	30.5	4.6	2.4	7	0.14	4.5	-0.6	3.9	3.6	42	0
2002	Keon Clark	26	81	2185	16.7	0.522	0.006	0.297	9.3	22.9	15.8	7.1	1.4	4.2	13.8	21.2	1.7	3.6	5.3	0.116	-2	1.4	-0.6	0.8	42	0
2002	Morris Peterson	24	63	1988	15.3	0.524	0.301	0.22	5.1	7.9	6.4	13.5	2	0.4	9.3	21.3	3.2	1.7	4.9	0.119	2	-0.8	1.1	1.6	42	0
2002	Jerome Williams	28	68	1641	15.7	0.542	0	0.526	11.2	16	13.5	7.3	2.6	1.1	12.5	15.2	2.7	2.3	5	0.147	-0.1	1.4	1.3	1.4	42	0
2002	Chris Childs	34	69	1576	8.8	0.435	0.405	0.24	1.3	10.2	5.6	32.9	1.9	0.2	27.3	13	-0.4	1.5	1.1	0.033	-3.1	-1.2	-4.3	-0.9	42	0
2002	Hakeem Olajuwon	39	61	1378	14.4	0.478	0.005	0.201	7.9	23.1	15.3	8	2.9	4.9	17.7	18.3	-0.8	2.9	2.1	0.074	-3.6	3.6	0	0.7	42	0
2002	Dell Curry	37	56	886	12	0.495	0.378	0.107	2.9	7.8	5.2	11.9	1.3	0.5	10.1	20.8	0.6	0.6	1.2	0.063	-0.7	-2.4	-3.1	-0.2	42	0
2002	Eric Montross	30	49	655	5.8	0.398	0.008	0.235	6.1	18.8	12.3	3.7	1	2.6	14.7	11.9	-0.6	0.8	0.2	0.015	-5.8	0.6	-5.3	-0.5	42	0
2002	Tracy Murray	30	40	473	13.6	0.525	0.502	0.101	4.2	8.8	6.4	7.2	1.3	1.3	10.4	23.3	0.4	0.4	0.8	0.079	0.3	-2.8	-2.5	-0.1	42	0
2002	Jermaine Jackson	25	24	280	12.3	0.542	0.048	0.571	1.2	10.2	5.5	30.5	1.7	0.3	21	10.8	0.4	0.2	0.6	0.11	-2.9	-1.8	-4.7	-0.2	42	0
2002	Michael Bradley	22	26	118	9.9	0.526	0.08	0.32	6.6	17.1	11.7	4	0	3.8	17.4	13.4	0	0.1	0.1	0.053	-4.7	-0.6	-5.3	-0.1	42	0
2002	Carlos Arroyo	22	17	96	11.9	0.474	0	0.207	3.5	11.1	7.2	36.3	3.4	0	27.5	20.7	-0.1	0.1	0	0.018	-3.5	-0.8	-4.3	-0.1	42	0
2002	Michael Stewart	26	11	93	8.6	0.395	0	0.478	14.4	16.6	15.4	4.9	2.3	2.4	12.6	15.6	0	0.1	0.1	0.058	-3.8	0.7	-3.2	0	42	0
2002	Derrick Dial	26	7	50	19.1	0.489	0.154	0.231	4.5	21.4	12.6	15.4	2.2	0	9.5	28.9	0	0.1	0.1	0.106	-0.9	-2.2	-3	0	42	0
2002	Mamadou N'Diaye	26	5	46	20.6	0.694	0	1	14.5	12.9	13.7	0	0	3.2	6.5	15.3	0.2	0	0.3	0.265	-0.2	-4.4	-4.6	0	42	0
2002	Karl Malone	38	80	3040	21.1	0.532	0.018	0.457	5.6	21.7	13.6	21.8	2.7	1.5	13.5	28.8	5.5	4.3	9.8	0.155	2	1.4	3.4	4.2	44	0
2002	John Stockton	39	82	2566	21.9	0.601	0.101	0.414	2.8	9.6	6.2	46.3	3.2	0.7	18.5	19.8	8	2.6	10.7	0.2	4	-1.2	2.8	3.1	44	0
2002	Andrei Kirilenko	20	82	2151	18.8	0.553	0.158	0.586	8.3	14.2	11.2	7.4	2.9	5.9	11.9	19	4	3.3	7.3	0.164	0.6	2.8	3.4	2.9	44	0
2002	Bryon Russell	31	66	1998	9.8	0.493	0.387	0.24	4.7	13.1	8.9	11.1	1.7	0.8	14.6	17.1	0.7	1.6	2.3	0.055	-0.4	-0.2	-0.6	0.7	44	0
2002	Donyell Marshall	28	58	1750	19.2	0.565	0.064	0.342	10.8	19.7	15.2	10.9	1.5	3	14	22.8	3	2.1	5	0.138	1.2	0.6	1.8	1.7	44	0
2002	Jarron Collins	23	70	1440	11.5	0.532	0.003	0.528	11.5	13.3	12.4	6.6	1.1	1.2	11.7	15	2.3	1	3.3	0.111	-0.5	-0.6	-1.1	0.3	44	0
2002	Scott Padgett	25	75	1295	15.4	0.568	0.286	0.258	10.3	16.3	13.2	11	1.8	0.8	13.6	17.7	2.3	1.2	3.5	0.13	1.6	-0.6	1	1	44	0
2002	DeShawn Stevenson	20	67	1134	8.2	0.412	0.067	0.143	4.6	9.3	7	17.1	1.4	1.7	14.7	18.4	-0.9	0.7	-0.2	-0.01	-3.7	-0.8	-4.5	-0.7	44	0
2002	Greg Ostertag	28	74	1107	12.7	0.474	0	0.647	13.5	20.6	17	7	0.7	7.8	16.5	12.6	0.5	1.6	2.1	0.09	-2.6	3	0.4	0.7	44	0
2002	John Starks	36	66	929	6	0.442	0.306	0.132	1.9	6.9	4.4	12.5	1.9	0	13.7	18.4	-0.6	0.5	-0.1	-0.004	-3	-2.3	-5.3	-0.8	44	0
2002	John Crotty	32	41	802	14.5	0.599	0.332	0.317	2.4	8.9	5.6	29.2	1.3	0.1	17.7	16.2	1.8	0.4	2.2	0.129	1.3	-2.9	-1.6	0.1	44	0
2002	John Amaechi	31	54	586	5.4	0.412	0	0.633	10.6	11.8	11.2	7.8	0.6	1.4	20.6	20.6	-1	0.3	-0.7	-0.056	-5.6	-1.7	-7.2	-0.8	44	0
2002	Rusty LaRue	28	33	542	10	0.482	0.27	0.189	2.4	8.5	5.4	22.3	1.7	1	17.7	20.2	0	0.3	0.3	0.027	-1.8	-2	-3.8	-0.2	44	0
2002	Quincy Lewis	24	36	490	7	0.474	0.126	0.14	2.4	8.2	5.3	12.4	2.5	1.5	17.4	16.9	-0.3	0.4	0.1	0.012	-3.4	-0.4	-3.8	-0.2	44	0
2002	Richard Hamilton	23	63	2203	16.9	0.511	0.039	0.311	3.8	7.6	5.7	14.6	0.9	0.5	9.7	28.6	3.4	0.6	4	0.087	0.7	-2.5	-1.8	0.1	37	0
2002	Chris Whitney	30	82	2171	15.6	0.568	0.492	0.267	0.6	7.6	4.1	23.4	1.8	0.2	10.4	17.4	5.4	1.1	6.5	0.143	3	-2.2	0.8	1.6	37	0
2002	Michael Jordan	38	60	2093	20.7	0.468	0.04	0.252	2.7	16.2	9.4	30.8	2.2	0.9	9.9	36	1.2	2.1	3.3	0.075	2.7	-0.3	2.4	2.3	37	0
